"appid","name","release_date","release_month","is_free","platform_windows","platform_mac","platform_linux","list_price_usd","current_price_usd","discount_percent","price_currency","total_reviews","positive_reviews","negative_reviews","positive_rate","review_score","review_score_desc","metadata_collected_at","review_collected_at","review_collection_date","metadata_collection_date","days_since_release","platform_segment","price_band","log1p_current_price","genre_action","genre_adventure","genre_casual","genre_early_access","genre_free_to_play","genre_game_development","genre_indie","genre_massively_multiplayer","genre_rpg","genre_racing","genre_simulation","genre_sports","genre_strategy","has_review","log1p_current_price_paid","z_log1p_paid_price_component","z_days_since_release"
2588400,"Robokid",2025-10-10,"2025-10",0,1,0,0,0.99,0.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-12 13:49:55.66219,2026-09-13 18:52:59.796605,2026-09-13,2026-09-12,338,"Windows only","$0.01-$4.99",0.688134638736401,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0.688134638736401,-1.71573437006504,-0.138064519226302
2597810,"Afallon",2025-11-27,"2025-11",0,1,0,0,11.99,11.99,0,"USD",256,203,53,0.79296875,6,"Mostly Positive",2026-09-12 13:50:21.049286,2026-09-13 18:53:01.910024,2026-09-13,2026-09-12,290,"Windows only","$10.00-$19.99",2.56417983068251,1,1,0,1,0,0,1,0,1,0,0,0,0,1,2.56417983068251,0.843379102004269,-1.06273270994244
2602230,"MotionRec",2025-10-27,"2025-10",0,1,0,0,9.99,9.99,0,"USD",425,423,2,0.995294117647059,8,"Very Positive",2026-09-12 13:50:33.93434,2026-09-13 18:53:03.931283,2026-09-13,2026-09-12,321,"Windows only","$5.00-$9.99",2.39698576841553,1,1,1,0,0,0,1,0,0,0,0,0,0,1,2.39698576841553,0.615309661548216,-0.465551170104934
2604780,"World of blind",2025-07-28,"2025-07",0,1,0,0,0.99,0.99,0,"USD",5,3,2,0.6,0,"5 user reviews",2026-09-12 13:50:36.120117,2026-09-13 18:53:06.033461,2026-09-13,2026-09-12,412,"Windows only","$0.01-$4.99",0.688134638736401,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0.688134638736401,-1.71573437006504,1.28746560812774
2607180,"Mecha Blitz",2025-11-07,"2025-11",0,1,0,0,9.99,9.99,0,"USD",3,3,0,1,0,"3 user reviews",2026-09-12 13:50:42.47804,2026-09-13 18:53:08.135922,2026-09-13,2026-09-12,310,"Windows only","$5.00-$9.99",2.39698576841553,1,0,0,0,0,0,1,0,0,0,1,0,0,1,2.39698576841553,0.615309661548216,-0.677454297144048
2610880,"Duskpunk",2025-11-19,"2025-11",0,1,1,1,19.99,19.99,0,"USD",170,155,15,0.911764705882353,8,"Very Positive",2026-09-12 13:50:50.906931,2026-09-13 18:53:10.314823,2026-09-13,2026-09-12,298,"Windows + macOS + Linux","$10.00-$19.99",3.04404613383254,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3.04404613383254,1.49796478387127,-0.908621344823082
2615540,"VOID/BREAKER",2025-08-19,"2025-08",0,1,0,0,29.99,29.99,0,"USD",2499,2291,208,0.916766706682673,8,"Very Positive",2026-09-12 13:50:59.299735,2026-09-13 18:53:12.367571,2026-09-13,2026-09-12,390,"Windows only","$20.00-$29.99",3.43366457179966,1,1,0,1,0,0,1,0,1,0,1,1,0,1,3.43366457179966,2.02944334198315,0.863659354049511
2617360,"Paddle Protectors",2025-12-31,"2025-12",0,1,0,0,5.99,5.99,0,"USD",5,3,2,0.6,0,"5 user reviews",2026-09-12 13:51:03.605,2026-09-13 18:53:14.420035,2026-09-13,2026-09-12,256,"Windows only","$5.00-$9.99",1.94448055624572,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1.94448055624572,-0.00195275282042951,-1.7177060116997
2621760,"Checkout Blitz: The Shopping Dead",2025-08-18,"2025-08",0,1,0,1,4.99,4.99,0,"USD",9,9,0,1,0,"9 user reviews",2026-09-12 13:51:09.743011,2026-09-13 18:53:16.472992,2026-09-13,2026-09-12,391,"Windows + Linux","$0.01-$4.99",1.79009141212736,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,0.88292327468943
2622330,"Alternate Tales of Ryukyu:Bonds of the Red Sakura Trees",2025-11-17,"2025-11",0,1,0,0,8.99,8.99,0,"USD",2,2,0,1,0,"2 user reviews",2026-09-12 13:51:11.874207,2026-09-13 18:53:18.543103,2026-09-13,2026-09-12,300,"Windows only","$5.00-$9.99",2.30158459266046,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.30158459266046,0.485172906221557,-0.870093503543243
2632690,"FoMO",2025-07-21,"2025-07",0,1,0,1,9.49,9.49,0,"USD",6,5,1,0.833333333333333,0,"6 user reviews",2026-09-12 13:51:33.190479,2026-09-13 18:53:20.688888,2026-09-13,2026-09-12,419,"Windows + Linux","$5.00-$9.99",2.35042242240821,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.35042242240821,0.551792595656878,1.42231305260718
2635670,"Cycle Idle RPG",2025-11-22,"2025-11",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 13:51:43.760802,2026-09-13 18:53:22.906638,2026-09-13,2026-09-12,295,"Windows only","Free",,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,-0.966413106742841
2642760,"Back to Hearth",2025-09-25,"2025-09",0,1,1,1,3.99,3.99,0,"USD",339,333,6,0.982300884955752,8,"Very Positive",2026-09-12 13:52:00.789051,2026-09-13 18:53:24.958887,2026-09-13,2026-09-12,353,"Windows + macOS + Linux","$0.01-$4.99",1.60743590976343,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.60743590976343,-0.461715395641907,0.15089429037249
2643010,"Becoming Saint",2025-07-15,"2025-07",0,1,1,1,14.99,5.99,60,"USD",135,87,48,0.644444444444444,5,"Mixed",2026-09-12 13:52:05.029943,2026-09-13 18:53:26.999037,2026-09-13,2026-09-12,425,"Windows + macOS + Linux","$5.00-$9.99",1.94448055624572,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1.94448055624572,-0.00195275282042951,1.53789657644669
2643880,"Build For Sale Simulator",2025-08-29,"2025-08",0,1,0,0,8.99,8.99,0,"USD",32,15,17,0.46875,5,"Mixed",2026-09-12 13:52:07.24784,2026-09-13 18:53:29.159152,2026-09-13,2026-09-12,380,"Windows only","$5.00-$9.99",2.30158459266046,0,0,1,1,0,0,1,0,0,0,1,0,0,1,2.30158459266046,0.485172906221557,0.671020147650316
2644020,"The End Grows",2025-12-06,"2025-12",0,1,0,0,9.99,9.99,0,"USD",26,24,2,0.923076923076923,7,"Positive",2026-09-12 13:52:09.399416,2026-09-13 18:53:31.379297,2026-09-13,2026-09-12,281,"Windows only","$5.00-$9.99",2.39698576841553,1,1,0,0,0,0,0,0,1,0,0,0,1,1,2.39698576841553,0.615309661548216,-1.23610799570171
2644280,"Core Miners",2025-09-30,"2025-09",0,1,0,0,1.99,1.99,0,"USD",8,1,7,0.125,0,"8 user reviews",2026-09-12 13:52:13.699878,2026-09-13 18:53:33.506289,2026-09-13,2026-09-12,348,"Windows only","$0.01-$4.99",1.0952733874026,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1.0952733874026,-1.16035635402041,0.0545746871728924
2651090,"Super Stream-Bara",2025-09-15,"2025-09",0,1,0,0,6.99,6.99,0,"USD",23,22,1,0.956521739130435,7,"Positive",2026-09-12 13:52:28.497907,2026-09-13 18:53:35.558134,2026-09-13,2026-09-12,363,"Windows only","$5.00-$9.99",2.07819075977818,1,1,1,0,0,0,1,0,0,0,0,0,0,1,2.07819075977818,0.18044135190692,0.343533496771685
2653120,"Donna: The Canine Quest",2025-11-10,"2025-11",0,1,0,0,9.99,9.99,0,"USD",15,15,0,1,7,"Positive",2026-09-12 13:52:36.961067,2026-09-13 18:53:37.605939,2026-09-13,2026-09-12,307,"Windows only","$5.00-$9.99",2.39698576841553,1,1,0,0,0,0,1,0,1,0,0,0,0,1,2.39698576841553,0.615309661548216,-0.735246059063807
2653470,"Little Problems: A Cozy Detective Game",2025-09-09,"2025-09",0,1,0,0,9.99,6.99,30,"USD",447,406,41,0.9082774049217,8,"Very Positive",2026-09-12 13:52:41.29863,2026-09-13 18:53:39.695486,2026-09-13,2026-09-12,369,"Windows only","$5.00-$9.99",2.07819075977818,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.07819075977818,0.18044135190692,0.459117020611202
2653490,"非凡：out of the ordinary",2025-07-15,"2025-07",0,1,0,0,3.99,3.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 13:52:43.516916,2026-09-13 18:53:41.963025,2026-09-13,2026-09-12,425,"Windows only","$0.01-$4.99",1.60743590976343,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1.60743590976343,-0.461715395641907,1.53789657644669
2656440,"Knight Case Files",2025-11-26,"2025-11",0,1,0,0,14.99,14.99,0,"USD",5,4,1,0.8,0,"5 user reviews",2026-09-12 13:52:52.116316,2026-09-13 18:53:43.972294,2026-09-13,2026-09-12,291,"Windows only","$10.00-$19.99",2.77196352684586,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.77196352684586,1.12681686694233,-1.04346878930252
2659470,"Dune Raider",2025-12-13,"2025-12",0,1,0,0,5,5,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 13:53:05.298535,2026-09-13 18:53:46.161996,2026-09-13,2026-09-12,274,"Windows only","$5.00-$9.99",1.79175946922805,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,-0.210279605997429,-1.37095544018115
2659530,"Stop The Slimes",2025-07-22,"2025-07",0,1,0,1,9.99,9.99,0,"USD",5,5,0,1,0,"5 user reviews",2026-09-12 13:53:07.422839,2026-09-13 18:53:48.260137,2026-09-13,2026-09-12,418,"Windows + Linux","$5.00-$9.99",2.39698576841553,1,0,0,1,0,0,1,0,0,0,0,0,1,1,2.39698576841553,0.615309661548216,1.40304913196726
2659840,"A-RED Walking Robot",2025-07-16,"2025-07",0,1,0,1,14.99,14.99,0,"USD",5,4,1,0.8,0,"5 user reviews",2026-09-12 13:53:09.515316,2026-09-13 18:53:50.454179,2026-09-13,2026-09-12,424,"Windows + Linux","$10.00-$19.99",2.77196352684586,1,1,1,0,0,0,1,0,0,0,1,0,0,1,2.77196352684586,1.12681686694233,1.51863265580677
2673560,"Wolf Knight Memoir",2025-09-12,"2025-09",0,1,1,0,4.99,4.99,0,"USD",8,7,1,0.875,0,"8 user reviews",2026-09-12 13:53:41.569847,2026-09-13 18:53:52.54529,2026-09-13,2026-09-12,366,"Windows + macOS","$0.01-$4.99",1.79009141212736,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,0.401325258691443
2673790,"Endless Asphalt",2025-10-07,"2025-10",0,1,0,0,2.99,2.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-12 13:53:43.742317,2026-09-13 18:53:54.551376,2026-09-13,2026-09-12,341,"Windows only","$0.01-$4.99",1.38379123090177,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1.38379123090177,-0.766789128987195,-0.080272757306544
2676040,"Statera: Aurum",2025-09-25,"2025-09",0,1,0,0,9.5,9.5,0,"USD",3,3,0,1,0,"3 user reviews",2026-09-12 13:53:45.968008,2026-09-13 18:53:56.604663,2026-09-13,2026-09-12,353,"Windows only","$5.00-$9.99",2.35137525716348,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2.35137525716348,0.553092357661195,0.15089429037249
2676220,"Pigeon's Mission",2025-12-18,"2025-12",0,1,1,0,9.99,9.99,0,"USD",13,12,1,0.923076923076923,7,"Positive",2026-09-12 13:53:48.067775,2026-09-13 18:53:58.753189,2026-09-13,2026-09-12,269,"Windows + macOS","$5.00-$9.99",2.39698576841553,1,1,1,0,0,0,1,0,0,0,0,0,0,1,2.39698576841553,0.615309661548216,-1.46727504338075
2679310,"GuildMestar",2025-12-19,"2025-12",0,1,0,0,9.99,9.99,0,"USD",2,2,0,1,0,"2 user reviews",2026-09-12 13:53:54.438671,2026-09-13 18:54:00.755707,2026-09-13,2026-09-12,268,"Windows only","$5.00-$9.99",2.39698576841553,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2.39698576841553,0.615309661548216,-1.48653896402067
2685840,"Pastel☆Parade",2025-08-26,"2025-08",0,1,1,1,15.99,15.99,0,"USD",214,196,18,0.91588785046729,8,"Very Positive",2026-09-12 13:54:11.467618,2026-09-13 18:54:02.820564,2026-09-13,2026-09-12,383,"Windows + macOS + Linux","$10.00-$19.99",2.83262493568384,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2.83262493568384,1.20956510203731,0.728811909570075
2687280,"Red's Ascent",2025-10-29,"2025-10",0,1,0,0,4.99,4.99,0,"USD",10,4,6,0.4,5,"Mixed",2026-09-12 13:54:20.056438,2026-09-13 18:54:04.964975,2026-09-13,2026-09-12,319,"Windows only","$0.01-$4.99",1.79009141212736,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,-0.504079011384773
2687400,"GODBREAKERS",2025-10-23,"2025-10",0,1,0,0,19.99,8.99,55,"USD",809,567,242,0.700865265760198,6,"Mostly Positive",2026-09-12 13:54:24.27838,2026-09-13 18:54:07.173664,2026-09-13,2026-09-12,325,"Windows only","$5.00-$9.99",2.30158459266046,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.30158459266046,0.485172906221557,-0.388495487545256
2689930,"Detective Instinct: Farewell, My Beloved",2025-11-26,"2025-11",0,1,0,0,19.99,13.99,30,"USD",431,405,26,0.939675174013921,8,"Very Positive",2026-09-12 13:54:30.696669,2026-09-13 18:54:09.259557,2026-09-13,2026-09-12,291,"Windows only","$10.00-$19.99",2.70738331211451,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.70738331211451,1.03872298825665,-1.04346878930252
2691210,"Idle Life - An Idle Game",2025-07-14,"2025-07",0,1,0,0,4.49,4.49,0,"USD",14,12,2,0.857142857142857,7,"Positive",2026-09-12 13:54:32.767076,2026-09-13 18:54:11.497187,2026-09-13,2026-09-12,426,"Windows only","$0.01-$4.99",1.70292825552144,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1.70292825552144,-0.331454275303262,1.55716049708661
2691340,"The Christopher Redemption - I",2025-10-29,"2025-10",0,1,0,0,4.99,4.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-12 13:54:34.91631,2026-09-13 18:54:13.540911,2026-09-13,2026-09-12,319,"Windows only","$0.01-$4.99",1.79009141212736,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1.79009141212736,-0.212555002889199,-0.504079011384773
2692990,"DON'T SCREAM TOGETHER",2025-12-03,"2025-12",0,1,0,0,7.99,7.99,0,"USD",2303,1141,1162,0.495440729483283,5,"Mixed",2026-09-12 13:54:39.203716,2026-09-13 18:54:15.638259,2026-09-13,2026-09-12,284,"Windows only","$5.00-$9.99",2.19611284848353,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2.19611284848353,0.341298887298887,-1.17831623378195
2695430,"A.I.L.A",2025-11-25,"2025-11",0,1,0,0,29.99,29.99,0,"USD",879,716,163,0.814562002275313,8,"Very Positive",2026-09-12 13:54:47.780005,2026-09-13 18:54:17.816985,2026-09-13,2026-09-12,292,"Windows only","$20.00-$29.99",3.43366457179966,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.43366457179966,2.02944334198315,-1.0242048686626
2699550,"Fightland",2025-12-16,"2025-12",1,1,1,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 13:54:58.747621,2026-09-13 18:54:19.961271,2026-09-13,2026-09-12,271,"Windows + macOS","Free",,1,0,0,0,1,0,0,0,1,0,0,0,1,0,,0,-1.42874720210091
2701070,"Major\Minor 2.0: (Re)Vision",2025-08-21,"2025-08",0,1,0,0,9.99,9.99,0,"USD",17,11,6,0.647058823529412,5,"Mixed",2026-09-12 13:55:07.094023,2026-09-13 18:54:22.0186,2026-09-13,2026-09-12,388,"Windows only","$5.00-$9.99",2.39698576841553,0,1,1,0,0,0,1,0,1,0,0,0,0,1,2.39698576841553,0.615309661548216,0.825131512769672
2701720,"Wagotabi: A Japanese Journey",2025-08-13,"2025-08",0,1,1,1,9.99,9.99,0,"USD",1534,1512,22,0.985658409387223,9,"Overwhelmingly Positive",2026-09-12 13:55:09.168217,2026-09-13 18:54:24.190887,2026-09-13,2026-09-12,396,"Windows + macOS + Linux","$5.00-$9.99",2.39698576841553,0,0,1,0,0,0,1,0,1,0,1,0,0,1,2.39698576841553,0.615309661548216,0.979242877889028
2701800,"No Players Online",2025-11-06,"2025-11",0,1,0,0,14.99,14.99,0,"USD",624,520,104,0.833333333333333,8,"Very Positive",2026-09-12 13:55:11.2547,2026-09-13 18:54:26.325484,2026-09-13,2026-09-12,311,"Windows only","$10.00-$19.99",2.77196352684586,1,1,0,0,0,0,1,0,0,0,1,0,0,1,2.77196352684586,1.12681686694233,-0.658190376504129
2705860,"Sound of Horses",2025-11-28,"2025-11",0,1,0,0,14.99,14.99,0,"USD",277,265,12,0.956678700361011,8,"Very Positive",2026-09-12 13:55:21.961308,2026-09-13 18:54:28.437996,2026-09-13,2026-09-12,289,"Windows only","$10.00-$19.99",2.77196352684586,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2.77196352684586,1.12681686694233,-1.08199663058236
2707080,"Inflatum",2025-09-12,"2025-09",0,1,1,0,8.99,8.99,0,"USD",6,6,0,1,0,"6 user reviews",2026-09-12 13:55:28.174092,2026-09-13 18:54:30.600844,2026-09-13,2026-09-12,366,"Windows + macOS","$5.00-$9.99",2.30158459266046,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2.30158459266046,0.485172906221557,0.401325258691443
2714970,"Backrooms Media",2025-12-16,"2025-12",0,1,0,0,7.99,7.99,0,"USD",547,218,329,0.39853747714808,4,"Mostly Negative",2026-09-12 13:55:38.622453,2026-09-13 18:54:32.776503,2026-09-13,2026-09-12,271,"Windows only","$5.00-$9.99",2.19611284848353,1,1,1,0,0,0,1,0,1,0,0,0,1,1,2.19611284848353,0.341298887298887,-1.42874720210091
2715940,"Marble Champions",2025-07-24,"2025-07",0,1,1,0,14.99,14.99,0,"USD",9,6,3,0.666666666666667,0,"9 user reviews",2026-09-12 13:55:42.786704,2026-09-13 18:54:34.98706,2026-09-13,2026-09-12,416,"Windows + macOS","$10.00-$19.99",2.77196352684586,1,0,1,0,0,0,1,0,0,1,1,1,0,1,2.77196352684586,1.12681686694233,1.36452129068742
2717150,"Releaseburg",2025-10-31,"2025-10",0,1,0,0,9.99,1.99,80,"USD",7,7,0,1,0,"7 user reviews",2026-09-12 13:55:46.930217,2026-09-13 18:54:37.089343,2026-09-13,2026-09-12,317,"Windows only","$0.01-$4.99",1.0952733874026,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1.0952733874026,-1.16035635402041,-0.542606852664612
2719740,"Zero Caliber 2 Remastered",2025-10-30,"2025-10",0,1,0,0,24.99,12.49,50,"USD",432,345,87,0.798611111111111,6,"Mostly Positive",2026-09-12 13:55:53.272431,2026-09-13 18:54:39.245919,2026-09-13,2026-09-12,318,"Windows only","$10.00-$19.99",2.60194867021966,1,1,1,0,0,0,1,0,0,0,1,0,0,1,2.60194867021966,0.894899580561449,-0.523342932024692
2722610,"Grand Emprise 2: Portals Apart",2025-08-05,"2025-08",0,1,0,0,11.99,1.79,85,"USD",78,39,39,0.5,5,"Mixed",2026-09-12 13:56:02.706878,2026-09-13 18:54:41.31149,2026-09-13,2026-09-12,404,"Windows only","$0.01-$4.99",1.02604159583327,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1.02604159583327,-1.25479544923045,1.13335424300838
2722680,"The Winter Mind",2025-09-07,"2025-09",0,1,0,0,0.99,0.99,0,"USD",76,50,26,0.657894736842105,5,"Mixed",2026-09-12 13:56:04.849701,2026-09-13 18:54:43.425949,2026-09-13,2026-09-12,371,"Windows only","$0.01-$4.99",0.688134638736401,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.688134638736401,-1.71573437006504,0.497644861891041
2725250,"Nientum - Op.ZERO",2025-11-24,"2025-11",0,1,0,0,19.99,19.99,0,"USD",158,155,3,0.981012658227848,8,"Very Positive",2026-09-12 13:56:22.510114,2026-09-13 18:54:45.522123,2026-09-13,2026-09-12,293,"Windows only","$10.00-$19.99",3.04404613383254,1,1,1,1,0,0,1,0,1,0,1,1,0,1,3.04404613383254,1.49796478387127,-1.00494094802268
2726960,"搜查一刻",2025-07-25,"2025-07",0,1,0,0,9.99,9.99,0,"USD",29,20,9,0.689655172413793,5,"Mixed",2026-09-12 13:56:30.903777,2026-09-13 18:54:47.567946,2026-09-13,2026-09-12,415,"Windows only","$5.00-$9.99",2.39698576841553,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2.39698576841553,0.615309661548216,1.3452573700475
2727660,"GlitchSPANKR",2025-10-15,"2025-10",0,1,0,0,19.99,6.99,65,"USD",273,262,11,0.95970695970696,8,"Very Positive",2026-09-12 13:56:33.093966,2026-09-13 18:54:49.772714,2026-09-13,2026-09-12,333,"Windows only","$5.00-$9.99",2.07819075977818,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.07819075977818,0.18044135190692,-0.2343841224259
2730810,"EVERYBODY'S GOLF HOT SHOTS",2025-09-04,"2025-09",0,1,0,0,39.99,39.99,0,"USD",1048,636,412,0.606870229007634,5,"Mixed",2026-09-12 13:56:35.176171,2026-09-13 18:54:51.793594,2026-09-13,2026-09-12,374,"Windows only","$30.00+",3.71332813451625,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.71332813451625,2.41093244153544,0.555436623810799
2730970,"Westland Survival",2025-09-24,"2025-09",1,1,1,0,,,,,1,0,1,0,0,"1 user reviews",2026-09-12 13:56:37.352503,2026-09-13 18:54:53.910937,2026-09-13,2026-09-12,354,"Windows + macOS","Free",,1,1,0,0,0,0,0,0,1,0,1,0,1,1,,0,0.170158211012409
2731330,"TROLEU",2025-09-15,"2025-09",0,1,0,0,9.99,7.99,20,"USD",604,558,46,0.923841059602649,8,"Very Positive",2026-09-12 13:56:39.383127,2026-09-13 18:54:56.120341,2026-09-13,2026-09-12,363,"Windows only","$5.00-$9.99",2.19611284848353,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2.19611284848353,0.341298887298887,0.343533496771685
2738630,"Dungeons & Dragons Neverwinter Nights 2: Enhanced Edition",2025-07-15,"2025-07",0,1,0,0,29.99,29.99,0,"USD",1366,650,716,0.475841874084919,5,"Mixed",2026-09-12 13:56:58.450151,2026-09-13 18:54:58.369148,2026-09-13,2026-09-12,425,"Windows only","$20.00-$29.99",3.43366457179966,1,1,0,0,0,0,0,0,1,0,0,0,0,1,3.43366457179966,2.02944334198315,1.53789657644669
2739150,"I Want to Believe",2025-09-15,"2025-09",0,1,0,0,16.99,16.99,0,"USD",47,38,9,0.808510638297872,7,"Positive",2026-09-12 13:57:00.580234,2026-09-13 18:55:00.499371,2026-09-13,2026-09-12,363,"Windows only","$10.00-$19.99",2.88981604796244,1,1,0,0,0,0,1,0,0,0,1,0,0,1,2.88981604796244,1.28757950517809,0.343533496771685
2740170,"Horse Racing Manager",2025-10-24,"2025-10",0,1,1,0,24.99,24.99,0,"USD",199,176,23,0.884422110552764,8,"Very Positive",2026-09-12 13:57:04.896475,2026-09-13 18:55:02.732995,2026-09-13,2026-09-12,324,"Windows + macOS","$20.00-$29.99",3.2577118486534,0,0,0,1,0,0,1,0,1,1,1,1,1,1,3.2577118486534,1.78942621116778,-0.407759408185175
2746540,"Warfront",2025-09-02,"2025-09",0,1,0,0,4.99,4.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 13:57:24.030547,2026-09-13 18:55:04.832701,2026-09-13,2026-09-12,376,"Windows only","$0.01-$4.99",1.79009141212736,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1.79009141212736,-0.212555002889199,0.593964465090638
2747330,"Species: Unknown",2025-10-23,"2025-10",0,1,0,0,9.99,9.99,0,"USD",9353,8853,500,0.946541216721907,8,"Very Positive",2026-09-12 13:57:30.540458,2026-09-13 18:55:06.945128,2026-09-13,2026-09-12,325,"Windows only","$5.00-$9.99",2.39698576841553,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2.39698576841553,0.615309661548216,-0.388495487545256
2749000,"Inn Tycoon",2025-11-07,"2025-11",0,1,0,0,11.99,5.99,50,"USD",726,556,170,0.765840220385675,6,"Mostly Positive",2026-09-12 13:57:38.938866,2026-09-13 18:55:09.167089,2026-09-13,2026-09-12,310,"Windows only","$5.00-$9.99",1.94448055624572,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1.94448055624572,-0.00195275282042951,-0.677454297144048
2749260,"Nanny's Journey",2025-10-27,"2025-10",0,1,1,0,7.99,7.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 13:57:41.185979,2026-09-13 18:55:11.253691,2026-09-13,2026-09-12,321,"Windows + macOS","$5.00-$9.99",2.19611284848353,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.19611284848353,0.341298887298887,-0.465551170104934
2749690,"Imaginytes",2025-07-17,"2025-07",0,1,1,0,14.99,14.99,0,"USD",29,29,0,1,7,"Positive",2026-09-12 13:57:45.440758,2026-09-13 18:55:13.28695,2026-09-13,2026-09-12,423,"Windows + macOS","$10.00-$19.99",2.77196352684586,0,1,1,1,0,0,1,0,1,0,0,0,1,1,2.77196352684586,1.12681686694233,1.49936873516685
2750780,"月华辉映之刻",2025-12-05,"2025-12",0,1,0,0,11.99,11.99,0,"USD",4205,3763,442,0.894887039239001,8,"Very Positive",2026-09-12 13:57:47.632889,2026-09-13 18:55:15.325698,2026-09-13,2026-09-12,282,"Windows only","$10.00-$19.99",2.56417983068251,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2.56417983068251,0.843379102004269,-1.21684407506179
2751920,"Redacted:Genome",2025-07-05,"2025-07",0,1,0,0,4.99,4.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-12 13:57:51.920535,2026-09-13 18:55:17.576831,2026-09-13,2026-09-12,435,"Windows only","$0.01-$4.99",1.79009141212736,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.79009141212736,-0.212555002889199,1.73053578284589
2760580,"Mars Attracts",2025-09-15,"2025-09",0,1,0,0,24.99,24.99,0,"USD",208,192,16,0.923076923076923,8,"Very Positive",2026-09-12 13:58:15.27706,2026-09-13 18:55:19.665111,2026-09-13,2026-09-12,363,"Windows only","$20.00-$29.99",3.2577118486534,1,1,0,1,0,0,0,0,0,0,1,0,1,1,3.2577118486534,1.78942621116778,0.343533496771685
2764590,"Monster: Titan's Playground",2025-07-24,"2025-07",0,1,0,0,29.99,29.99,0,"USD",271,248,23,0.915129151291513,8,"Very Positive",2026-09-12 13:58:32.415325,2026-09-13 18:55:21.744013,2026-09-13,2026-09-12,416,"Windows only","$20.00-$29.99",3.43366457179966,1,0,0,1,0,0,1,0,0,0,0,0,0,1,3.43366457179966,2.02944334198315,1.36452129068742
2767430,"Wisps of the Elements",2025-10-24,"2025-10",0,1,1,1,5.99,5.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 13:58:38.700281,2026-09-13 18:55:23.989693,2026-09-13,2026-09-12,324,"Windows + macOS + Linux","$5.00-$9.99",1.94448055624572,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.94448055624572,-0.00195275282042951,-0.407759408185175
2771910,"PANZERKAMPF<U+00AE>",2025-08-08,"2025-08",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 13:58:47.111951,2026-09-13 18:55:26.223991,2026-09-13,2026-09-12,401,"Windows only","Free",,1,0,0,0,1,0,0,1,0,0,0,0,1,0,,0,1.07556248108863
